CoC_Number,Year,weighted median income,weighted median rent,total population,tract count,CoC Name,Overall Homeless,Sheltered Total Homeless,Unsheltered Homeless,Overall Homeless Individuals,Overall Homeless People in Families,Poverty_Rate,Vacancy_Rate,Renter_Household_Rate,Cost_Burdened_Rate,Unemployment_Rate,Average Temperature,"Beds (ES, TH, SH)"
AL-506,2014,49204.95306790154,782.0946343182161,198670.0,47.0,Tuscaloosa City & County CoC,245.0,133.0,112.0,167.0,78.0,17.94963236,21.39946556,36.4356588,48.98036732,8.359525057,37.3,155.0
AL-506,2015,49300.2872272496,813.4874786738369,200458.0,47.0,Tuscaloosa City & County CoC,339.0,144.0,195.0,188.0,151.0,18.23114927,20.52581787,36.53905504,48.73909021,7.637826445,43.6,198.0
AL-506,2016,51151.29438783826,818.8985484340967,202471.0,47.0,Tuscaloosa City & County CoC,177.0,47.0,130.0,105.0,72.0,17.55967165,19.93477903,38.04496464,48.06369328,7.242548367,43.0,98.0
AL-506,2017,54433.19205670567,817.3434039056079,204424.0,47.0,Tuscaloosa City & County CoC,200.0,137.0,63.0,140.0,60.0,16.97654099,20.06368321,38.28961282,46.41749262,6.95837939,52.4,176.0
AL-506,2018,56350.74488514303,854.6348096385776,206213.0,47.0,Tuscaloosa City & County CoC,57.0,56.0,1.0,35.0,22.0,17.02907305,20.21617796,37.98515043,46.1358843,6.469143,40.4,127.0
AL-506,2019,57489.85949687658,821.9070982368974,207305.0,47.0,Tuscaloosa City & County CoC,44.0,44.0,0.0,27.0,17.0,17.3824795,20.28779309,37.89470629,47.04373133,6.02996453,46.5,99.0
AL-506,2020,57844.03539793348,821.4118666628362,208854.0,59.0,Tuscaloosa City & County CoC,67.0,41.0,26.0,57.0,10.0,17.8987975,18.97763916,39.67018986,46.98408783,5.906596727,49.5,99.0
AL-506,2021,60410.07627319208,865.8469088392239,223945.0,59.0,Tuscaloosa City & County CoC,37.0,37.0,0.0,33.0,4.0,16.8503585,18.55486173,40.46184739,46.07489285,5.33868664,46.6,99.0
AL-506,2022,65010.26478463279,955.3053576209848,231558.0,59.0,Tuscaloosa City & County CoC,40.0,39.0,1.0,35.0,5.0,15.43613015,14.82189816,40.18198738,47.3126976,5.894488971,43.9,95.0
AL-506,2023,66744.30276111368,942.72531149054,234036.0,59.0,Tuscaloosa City & County CoC,82.0,65.0,17.0,56.0,26.0,15.43613015,14.82189816,40.18198738,47.3126976,5.894488971,51.4,98.0
AL-507,2007,37102.34828098407,556.9965799009972,1477735.0,385.0,Alabama Balance of State CoC,684.0,492.0,192.0,463.0,221.0,19.58018584,17.14265315,28.38700991,39.94890183,10.79709487,46.7,539.0
AL-507,2008,37102.34828098407,556.9965799009972,1477735.0,385.0,Alabama Balance of State CoC,858.0,666.0,192.0,692.0,166.0,19.58018584,17.14265315,28.38700991,39.94890183,10.79709487,43.0,780.0
AL-507,2009,37102.34828098407,556.9965799009972,1477735.0,385.0,Alabama Balance of State CoC,1035.0,815.0,220.0,829.0,206.0,19.58018584,17.14265315,28.38700991,39.94890183,10.79709487,45.3,780.0
AL-507,2010,37102.34828098407,556.9965799009972,1477735.0,385.0,Alabama Balance of State CoC,809.0,682.0,127.0,691.0,118.0,19.58018584,17.14265315,28.38700991,39.94890183,10.79709487,40.0,790.0
AL-507,2011,37860.46480886705,585.775171901309,1482973.0,385.0,Alabama Balance of State CoC,797.0,727.0,70.0,626.0,171.0,20.22512644,17.23681082,28.78099185,40.9061597,10.82201793,41.1,832.0
AL-507,2012,38092.68244288466,602.5286962206487,1486816.0,385.0,Alabama Balance of State CoC,886.0,816.0,70.0,638.0,248.0,20.84749391,17.39113236,29.05917573,41.24590324,11.63090122,50.1,901.0
AL-507,2013,37984.740313066846,612.3303688276789,1488500.0,385.0,Alabama Balance of State CoC,905.0,597.0,308.0,572.0,333.0,21.36278051,17.2816851,29.50462682,41.92065927,12.21875313,50.0,654.0
AL-507,2014,38394.68203070032,622.3018000719707,1489496.0,385.0,Alabama Balance of State CoC,716.0,544.0,172.0,394.0,322.0,21.78344534,17.67745092,29.9166133,41.93254653,11.57840373,37.3,554.0
AL-507,2015,38520.711440350446,622.1090995904207,1489089.0,385.0,Alabama Balance of State CoC,638.0,472.0,166.0,393.0,245.0,21.62717332,18.0027864,30.457868,40.96693591,10.67140729,43.6,569.0
AL-507,2016,39076.27876035719,630.6840999558461,1487977.0,385.0,Alabama Balance of State CoC,827.0,459.0,368.0,615.0,212.0,21.3085757,18.47532398,30.61184959,40.19702889,9.566291388,43.0,499.0
AL-507,2017,40624.06352388524,644.9436914027131,1485457.0,385.0,Alabama Balance of State CoC,764.0,416.0,348.0,591.0,173.0,20.59260379,19.2148367,30.70470817,39.79380604,8.67032648,52.4,461.0
AL-507,2018,42343.35021698994,661.8338927315946,1484631.0,385.0,Alabama Balance of State CoC,730.0,440.0,290.0,523.0,207.0,20.17429191,20.13024789,30.54155731,39.03208374,7.708490511,40.4,461.0
AL-507,2019,44468.691450979866,680.7998691717357,1482860.0,385.0,Alabama Balance of State CoC,323.0,154.0,169.0,218.0,105.0,19.180405,20.29957439,30.09705042,37.80482664,6.887978395,46.5,170.0
AL-507,2020,46477.43713865277,678.8289775437597,1482127.0,466.0,Alabama Balance of State CoC,398.0,206.0,192.0,219.0,179.0,18.66796595,20.34114739,29.61489225,37.66731015,6.539667988,49.5,202.0
AL-507,2021,49515.08392117169,698.8728280683366,1503673.0,466.0,Alabama Balance of State CoC,190.0,92.0,98.0,113.0,77.0,18.31258542,19.83242628,29.16209316,37.59776346,6.444816955,46.6,127.0
AL-507,2022,53340.61236136535,765.7387826073085,1504494.0,466.0,Alabama Balance of State CoC,935.0,356.0,579.0,312.0,623.0,18.04347051,18.99626166,28.61331311,38.07802055,6.133255766,43.9,352.0
AL-507,2023,56230.28781996818,799.6748732663036,1507689.0,466.0,Alabama Balance of State CoC,283.0,178.0,105.0,167.0,116.0,18.04347051,18.99626166,28.61331311,38.07802055,6.133255766,51.4,186.0
AR-500,2007,49835.11325299901,720.338006871364,554184.0,135.0,Little Rock/Central Arkansas CoC,1822.0,1187.0,635.0,1632.0,190.0,15.00048954,10.76664745,35.43322567,45.95355105,7.755637449,39.9,1046.0
AR-500,2008,49835.11325299901,720.338006871364,554184.0,135.0,Little Rock/Central Arkansas CoC,1811.0,1176.0,635.0,1621.0,190.0,15.00048954,10.76664745,35.43322567,45.95355105,7.755637449,39.0,935.0
AR-500,2009,49835.11325299901,720.338006871364,554184.0,135.0,Little Rock/Central Arkansas CoC,1425.0,973.0,452.0,1179.0,246.0,15.00048954,10.76664745,35.43322567,45.95355105,7.755637449,38.4,979.0
AR-500,2010,49835.11325299901,720.338006871364,554184.0,135.0,Little Rock/Central Arkansas CoC,1425.0,973.0,452.0,1179.0,246.0,15.00048954,10.76664745,35.43322567,45.95355105,7.755637449,36.5,999.0
AR-500,2011,51062.73814332648,753.458084285997,560971.0,135.0,Little Rock/Central Arkansas CoC,1276.0,789.0,487.0,1094.0,182.0,15.0887202,11.13450832,35.07412508,45.56103494,7.730253675,37.6,1041.0
AR-500,2012,51437.2294385641,776.2701738499267,567616.0,135.0,Little Rock/Central Arkansas CoC,1249.0,762.0,487.0,1065.0,184.0,14.93160394,10.82104828,34.86771732,45.47371919,7.686146679,44.6,1009.0
AR-500,2013,51738.041346209146,780.3363274653226,573789.0,135.0,Little Rock/Central Arkansas CoC,1066.0,563.0,503.0,986.0,80.0,15.09119541,12.1428745,35.12799591,44.29396325,8.202206936,42.1,811.0
AR-500,2014,52724.31489270594,797.4536342539834,579156.0,135.0,Little Rock/Central Arkansas CoC,1074.0,571.0,503.0,951.0,123.0,14.89188272,12.69758575,34.93505848,44.16118847,7.581900433,35.2,791.0
AR-500,2015,52613.95835368853,794.1972491767929,583389.0,135.0,Little Rock/Central Arkansas CoC,830.0,491.0,339.0,764.0,66.0,15.28387712,12.61073291,35.51012118,43.84580188,6.941189757,38.6,805.0
AR-500,2016,53672.49690798575,808.9280676529312,586996.0,135.0,Little Rock/Central Arkansas CoC,808.0,469.0,339.0,742.0,66.0,15.36266196,12.68666968,36.39142356,42.90390316,6.11654883,39.5,707.0
AR-500,2017,55571.86210327398,851.9420333900985,588977.0,135.0,Little Rock/Central Arkansas CoC,1006.0,456.0,550.0,892.0,114.0,15.07396763,13.03730074,37.18723037,43.06659426,5.681904617,45.2,674.0
AR-500,2018,57227.32494484071,880.0048891576931,591922.0,135.0,Little Rock/Central Arkansas CoC,1081.0,531.0,550.0,950.0,131.0,14.77366104,12.79730015,36.84555121,44.43119166,4.952975144,35.7,781.0
AR-500,2019,59226.097983641856,889.0491789734934,593099.0,135.0,Little Rock/Central Arkansas CoC,1066.0,493.0,573.0,906.0,160.0,14.62925157,12.82020672,36.43748482,43.72461783,4.470570748,40.8,714.0
AR-500,2020,61203.30727666372,856.2723588228477,595369.0,158.0,Little Rock/Central Arkansas CoC,1186.0,613.0,573.0,1071.0,115.0,14.27630281,12.19387463,37.97717837,41.71175482,4.941097628,43.9,882.0
AR-500,2021,64185.73966953811,894.4903422984914,602369.0,158.0,Little Rock/Central Arkansas CoC,401.0,401.0,0.0,377.0,24.0,14.42687272,12.19015692,37.4349138,42.41813602,5.210018553,41.4,820.0
AR-500,2022,69157.48452512239,974.3479702191896,604819.0,158.0,Little Rock/Central Arkansas CoC,859.0,363.0,496.0,709.0,150.0,15.12767395,11.39923994,37.45390566,42.44423079,5.194618969,38.7,818.0
AR-500,2023,70737.08390966158,996.882162407708,607582.0,158.0,Little Rock/Central Arkansas CoC,773.0,309.0,464.0,628.0,145.0,15.12767395,11.39923994,37.45390566,42.44423079,5.194618969,46.4,455.0
AR-501,2007,47572.91466721236,701.9202190484028,449581.0,90.0,Fayetteville/Northwest Arkansas CoC,279.0,244.0,35.0,157.0,122.0,14.65587226,12.1426355,36.22241451,41.49995937,6.331074877,39.9,318.0
AR-501,2008,47572.91466721236,701.9202190484028,449581.0,90.0,Fayetteville/Northwest Arkansas CoC,313.0,273.0,40.0,235.0,78.0,14.65587226,12.1426355,36.22241451,41.49995937,6.331074877,39.0,293.0
AR-501,2009,47572.91466721236,701.9202190484028,449581.0,90.0,Fayetteville/Northwest Arkansas CoC,221.0,191.0,30.0,102.0,119.0,14.65587226,12.1426355,36.22241451,41.49995937,6.331074877,38.4,265.0
AR-501,2010,47572.91466721236,701.9202190484028,449581.0,90.0,Fayetteville/Northwest Arkansas CoC,251.0,221.0,30.0,147.0,104.0,14.65587226,12.1426355,36.22241451,41.49995937,6.331074877,36.5,265.0
AR-501,2011,49029.86668000853,714.4405815891026,459706.0,90.0,Fayetteville/Northwest Arkansas CoC,238.0,199.0,39.0,128.0,110.0,15.23604002,12.73831757,36.2570555,41.75072163,6.301560832,37.6,246.0
AR-501,2012,49519.47206233478,728.046981325147,469080.0,90.0,Fayetteville/Northwest Arkansas CoC,186.0,147.0,39.0,109.0,77.0,15.84362051,12.43377433,36.56075693,41.84463112,6.455298856,44.6,254.0
AR-501,2013,50228.83057640549,740.4359609822966,478552.0,90.0,Fayetteville/Northwest Arkansas CoC,668.0,446.0,222.0,379.0,289.0,16.39789909,12.16189833,36.90563715,41.74658328,6.726674079,42.1,433.0
AR-501,2014,52305.69738472789,771.6638472994094,488171.0,90.0,Fayetteville/Northwest Arkansas CoC,551.0,329.0,222.0,388.0,163.0,15.95708208,11.75112707,37.34531674,40.93480603,6.127585212,35.2,401.0
AR-501,2015,52049.94927575522,786.8951195561152,497967.0,90.0,Fayetteville/Northwest Arkansas CoC,665.0,604.0,61.0,330.0,335.0,15.83116954,10.66771778,37.64394419,39.64274928,5.300905423,38.6,482.0
AR-501,2016,53373.27850306324,794.1045197517951,508612.0,90.0,Fayetteville/Northwest Arkansas CoC,550.0,489.0,61.0,359.0,191.0,14.83370428,9.811383902,38.18611703,38.09279209,4.403556006,39.5,463.0
AR-501,2017,55580.51447144137,808.9523839790445,519195.0,90.0,Fayetteville/Northwest Arkansas CoC,330.0,235.0,95.0,235.0,95.0,13.88283785,9.601450978,38.43742853,36.38047844,4.033589714,45.2,371.0
AR-501,2018,58965.4434777373,827.5105518258723,531472.0,90.0,Fayetteville/Northwest Arkansas CoC,474.0,323.0,151.0,348.0,126.0,13.05923477,8.498243492,38.53832424,36.25999525,3.662192897,35.7,454.0
AR-501,2019,60939.909755009,849.9786232258255,542224.0,90.0,Fayetteville/Northwest Arkansas CoC,518.0,281.0,237.0,439.0,79.0,12.51283468,8.27963873,38.39042712,36.21702222,3.554118941,40.8,251.0
AR-501,2020,65209.85564896971,894.550372363366,554163.0,123.0,Fayetteville/Northwest Arkansas CoC,352.0,197.0,155.0,309.0,43.0,11.95831515,8.846030931,38.78982008,34.72467579,3.751535301,43.9,242.0
AR-501,2021,69995.19914802982,953.0162340586736,566217.0,123.0,Fayetteville/Northwest Arkansas CoC,157.0,157.0,0.0,77.0,80.0,11.57550981,9.081267705,38.47932899,35.20951169,3.920420649,41.4,246.0
AR-501,2022,76732.75846089008,1043.8031204336066,578958.0,123.0,Fayetteville/Northwest Arkansas CoC,343.0,243.0,100.0,221.0,122.0,11.37996226,9.139413325,37.56979699,35.10455267,3.529424576,38.7,276.0
AR-501,2023,81081.43183008369,1090.8348221676392,591962.0,123.0,Fayetteville/Northwest Arkansas CoC,436.0,245.0,191.0,335.0,101.0,11.37996226,9.139413325,37.56979699,35.10455267,3.529424576,46.4,208.0
AR-503,2011,39425.36663859602,613.9418113802731,934547.0,221.0,Arkansas  Balance of State  CoC,1816.0,720.0,1096.0,1228.0,588.0,19.4438069,16.32300095,31.05456941,42.72426796,9.178996538,37.6,895.0
AR-503,2012,39942.04191974224,636.7233680084106,939772.0,221.0,Arkansas  Balance of State  CoC,2715.0,629.0,2086.0,2211.0,504.0,19.75843622,16.36015589,31.44784556,42.88079259,9.51652003,44.6,934.0
AR-503,2013,40365.82811111888,644.664273946811,943278.0,221.0,Arkansas  Balance of State  CoC,2014.0,592.0,1422.0,1775.0,239.0,20.18207217,16.34194097,32.22025086,43.63939076,9.679974217,42.1,758.0
AR-503,2014,40950.96825326329,657.2858591562402,945672.0,221.0,Arkansas  Balance of State  CoC,1056.0,420.0,636.0,762.0,294.0,20.28522445,16.74158048,32.39387835,43.88926443,9.294470313,35.2,593.0
AR-503,2015,40961.26945498894,659.109185941534,947045.0,221.0,Arkansas  Balance of State  CoC,814.0,425.0,389.0,538.0,276.0,20.09483495,16.91744921,32.80981722,43.66961573,8.534689078,38.6,600.0
AR-503,2016,41875.154333424754,672.8944133842487,947980.0,221.0,Arkansas  Balance of State  CoC,850.0,469.0,381.0,560.0,290.0,19.62271959,17.27868506,32.96599842,42.57311923,7.743290654,39.5,600.0
AR-503,2017,43130.86767019262,687.1439142987708,949718.0,221.0,Arkansas  Balance of State  CoC,875.0,414.0,461.0,761.0,114.0,18.88271809,17.58477282,32.99049768,42.03230197,6.995715444,45.2,564.0
AR-503,2018,44615.7654914047,704.5777066729456,951334.0,221.0,Arkansas  Balance of State  CoC,825.0,341.0,484.0,717.0,108.0,18.59551865,18.1276853,32.85903844,41.08745552,6.270252013,35.7,574.0
AR-503,2019,46242.62637910582,721.4368135963301,952610.0,221.0,Arkansas  Balance of State  CoC,811.0,266.0,545.0,736.0,75.0,18.01428305,18.15647337,33.05558159,40.32628829,5.918311519,40.8,515.0
AR-503,2020,46681.13427680271,689.69176038102,1306808.0,374.0,Arkansas  Balance of State  CoC,773.0,228.0,545.0,662.0,111.0,17.53036155,18.03677479,33.32353058,39.19585409,6.170559318,43.9,562.0
AR-503,2021,48535.102827859046,718.2829880106954,1291401.0,374.0,Arkansas  Balance of State  CoC,1190.0,662.0,528.0,1081.0,109.0,17.65480527,17.46560072,33.3787095,40.19677814,6.191538082,41.4,1166.0
AR-503,2022,52492.31185416826,779.7415450357483,1292229.0,374.0,Arkansas  Balance of State  CoC,814.0,286.0,528.0,764.0,50.0,18.11947016,17.13720958,33.39838458,40.59065847,5.978861227,38.7,833.0
AR-503,2023,55213.4938595908,811.7405505109148,1293562.0,374.0,Arkansas  Balance of State  CoC,871.0,389.0,482.0,728.0,143.0,18.11947016,17.13720958,33.39838458,40.59065847,5.978861227,46.4,805.0
AR-504,2007,33521.37642951427,527.1402587822923,360612.0,91.0,Delta Hills CoC,901.0,391.0,510.0,626.0,275.0,,,,,,,
AR-504,2008,33521.37642951427,527.1402587822923,360612.0,91.0,Delta Hills CoC,817.0,374.0,443.0,626.0,191.0,,,,,,,
AR-504,2009,33521.37642951427,527.1402587822923,360612.0,91.0,Delta Hills CoC,969.0,459.0,510.0,731.0,238.0,,,,,,,
AR-504,2010,33521.37642951427,527.1402587822923,360612.0,91.0,Delta Hills CoC,969.0,459.0,510.0,731.0,238.0,,,,,,,
AR-505,2007,35980.291434352934,562.6167798068058,323198.0,94.0,Southeast Arkansas CoC,130.0,120.0,10.0,35.0,95.0,20.67319036,16.19650363,30.96790815,41.02797421,10.91197141,39.9,159.0
AR-505,2008,35980.291434352934,562.6167798068058,323198.0,94.0,Southeast Arkansas CoC,130.0,120.0,10.0,35.0,95.0,20.67319036,16.19650363,30.96790815,41.02797421,10.91197141,39.0,159.0
AR-505,2009,35980.291434352934,562.6167798068058,323198.0,94.0,Southeast Arkansas CoC,51.0,51.0,0.0,31.0,20.0,20.67319036,16.19650363,30.96790815,41.02797421,10.91197141,38.4,159.0
AR-505,2010,35980.291434352934,562.6167798068058,323198.0,94.0,Southeast Arkansas CoC,51.0,51.0,0.0,31.0,20.0,20.67319036,16.19650363,30.96790815,41.02797421,10.91197141,36.5,139.0
AR-505,2011,36810.49035057099,578.8286447165012,320848.0,94.0,Southeast Arkansas CoC,94.0,94.0,0.0,55.0,39.0,20.53932035,16.10793797,30.9107963,42.09741551,10.91197141,37.6,186.0
AR-505,2012,37279.016981741646,594.9305956783444,318813.0,94.0,Southeast Arkansas CoC,64.0,64.0,0.0,43.0,21.0,20.61670759,15.9258203,31.32920338,41.44473949,11.03064224,44.6,129.0
AR-505,2013,36772.45097729391,606.089136789546,316435.0,94.0,Southeast Arkansas CoC,64.0,63.0,1.0,34.0,30.0,21.74161713,15.77277813,32.15272097,41.52098342,11.652594,42.1,164.0
AR-505,2014,37066.68548746908,615.5379018688014,313784.0,94.0,Southeast Arkansas CoC,70.0,70.0,0.0,39.0,31.0,21.99679539,16.34002506,32.0325918,41.10487129,11.24031008,35.2,206.0
AR-505,2015,36498.05498039746,611.4445805955701,310929.0,94.0,Southeast Arkansas CoC,72.0,71.0,1.0,51.0,21.0,22.33685981,16.83357047,32.07082283,41.18788126,10.70364869,38.6,214.0
AR-505,2016,37235.48588697885,629.9087511779807,307730.0,94.0,Southeast Arkansas CoC,89.0,78.0,11.0,46.0,43.0,22.14955594,17.95334091,32.51432504,40.06375925,9.617565356,39.5,223.0
AR-505,2017,38812.89001759246,638.5671368929617,304676.0,94.0,Southeast Arkansas CoC,88.0,88.0,0.0,49.0,39.0,21.68973898,19.32200407,31.96151297,38.95173355,9.087791228,45.2,223.0
AR-505,2018,40801.569019193084,650.4940471256784,301619.0,94.0,Southeast Arkansas CoC,101.0,95.0,6.0,53.0,48.0,20.7767134,20.70677789,31.75198493,38.78955353,7.995575824,35.7,199.0
AR-505,2019,42966.96760817388,654.6931642955792,298316.0,94.0,Southeast Arkansas CoC,75.0,75.0,0.0,35.0,40.0,19.6362477,22.16151081,30.89912632,36.50158365,6.998442199,40.8,199.0
AR-505,2020,44103.33410715315,646.7485944156192,295073.0,101.0,Southeast Arkansas CoC,55.0,55.0,0.0,31.0,24.0,18.56944715,22.81980379,31.52310769,36.28781204,6.071550974,43.9,0.0
AR-505,2021,46701.00777489691,674.5049752444525,290036.0,101.0,Southeast Arkansas CoC,67.0,67.0,0.0,49.0,18.0,18.35674198,23.18789932,30.54289021,36.91590298,6.230850549,41.4,145.0
AR-505,2022,50133.83789269943,737.7734396836045,286224.0,101.0,Southeast Arkansas CoC,69.0,61.0,8.0,63.0,6.0,18.37827867,22.81217306,30.30955371,38.12639747,5.76247048,38.7,145.0
AR-505,2023,50640.64549384769,757.7720849931719,282658.0,101.0,Southeast Arkansas CoC,86.0,77.0,9.0,52.0,34.0,18.37827867,22.81217306,30.30955371,38.12639747,5.76247048,46.4,111.0
AZ-500,2007,43751.16764127068,786.2776872074143,1527971.0,368.0,Arizona Balance of State CoC,2997.0,1013.0,1984.0,2235.0,762.0,17.70215687,24.29129095,28.57886306,43.56717594,10.67051098,39.0,1516.0
AZ-500,2008,43751.16764127068,786.2776872074143,1527971.0,368.0,Arizona Balance of State CoC,2940.0,956.0,1984.0,2162.0,778.0,17.70215687,24.29129095,28.57886306,43.56717594,10.67051098,39.8,1555.0
AZ-500,2009,43751.16764127068,786.2776872074143,1527971.0,368.0,Arizona Balance of State CoC,3236.0,1172.0,2064.0,2217.0,1019.0,17.70215687,24.29129095,28.57886306,43.56717594,10.67051098,45.2,1404.0
AZ-500,2010,43751.16764127068,786.2776872074143,1527971.0,368.0,Arizona Balance of State CoC,3069.0,1005.0,2064.0,2085.0,984.0,17.70215687,24.29129095,28.57886306,43.56717594,10.67051098,42.2,1510.0
AZ-500,2011,44368.31615738031,817.8221338152736,1561466.0,368.0,Arizona Balance of State CoC,2047.0,1318.0,729.0,1027.0,1020.0,18.31923623,24.71450439,28.86366462,44.61738249,10.60379399,41.5,1681.0
AZ-500,2012,44172.149557683006,831.2299530728627,1584158.0,368.0,Arizona Balance of State CoC,2451.0,1722.0,729.0,1381.0,1070.0,18.75829851,25.05111259,29.24533849,44.82021226,11.90593517,45.3,1752.0
AZ-500,2013,44085.32889723025,833.714221141625,1599527.0,368.0,Arizona Balance of State CoC,2435.0,1386.0,1049.0,1448.0,987.0,19.35323684,25.16388831,30.21568344,44.43111295,12.64256889,38.6,1495.0
AZ-500,2014,44191.477298904254,840.9801288863541,1616618.0,368.0,Arizona Balance of State CoC,2398.0,1349.0,1049.0,1679.0,719.0,19.90068251,25.24430914,30.88647017,43.87428683,12.53503685,46.5,1442.0
AZ-500,2015,44147.66795942794,837.8642070063302,1620820.0,368.0,Arizona Balance of State CoC,2402.0,1097.0,1305.0,1723.0,679.0,19.76913176,24.74459357,31.40383094,43.10799339,11.76859556,45.1,1182.0
AZ-500,2016,45188.72736625577,850.8568858507197,1631977.0,368.0,Arizona Balance of State CoC,2240.0,1023.0,1217.0,1734.0,506.0,19.13615839,24.47683779,31.38888119,42.90364224,10.73754569,41.8,1058.0
AZ-500,2017,46622.389090805045,863.5778675949533,1642596.0,368.0,Arizona Balance of State CoC,1768.0,1046.0,722.0,1434.0,334.0,18.51245961,24.56294941,31.13334419,41.96888307,9.538025785,42.3,1052.0
