CoC_Number,Year,weighted median income,weighted median rent,total population,CoC Name,Overall Homeless,Sheltered Total Homeless,Unsheltered Homeless,Overall Homeless Individuals,Overall Homeless People in Families,Poverty_Rate,Vacancy_Rate,Renter_Household_Rate,Cost_Burdened_Rate,Unemployment_Rate,Average Temperature,"Beds (ES, TH, SH)"
FL-605,2009,59374.46708466126,1131.1147269450744,1296827.0,West Palm Beach/Palm Beach County CoC,1.6555793486717967,0.5706235295841311,1.0849558190876656,1.2970118604871737,0.358567488184623,12.84788871,20.11399333,28.28061926,56.1875231,10.7110536,57.2,758.0
FL-605,2010,59374.46708466126,1131.1147269450744,1296827.0,West Palm Beach/Palm Beach County CoC,1.6555793486717967,0.5706235295841311,1.0849558190876656,1.2970118604871737,0.358567488184623,12.84788871,20.11399333,28.28061926,56.1875231,10.7110536,52.5,738.0
FL-605,2011,59465.52015136862,1109.6898121511117,1307008.0,West Palm Beach/Palm Beach County CoC,1.6434482420918617,0.5745947997257859,1.0688534423660758,1.27390191949858,0.36954632259328174,14.0220999,21.2634794,29.70051318,56.92053727,10.87835564,54.9,864.0
FL-605,2012,58540.8829765584,1114.9316717040083,1321795.0,West Palm Beach/Palm Beach County CoC,1.600853384980273,0.543957270227229,1.0568961147530442,1.2611637962013778,0.3396895887788954,14.9065621,21.09566556,30.50539767,56.48997226,11.59025948,59.3,827.0
FL-605,2013,58257.443530246936,1112.0663114437098,1336813.0,West Palm Beach/Palm Beach County CoC,1.1662064926059217,0.457805242767687,0.7084012498382346,0.9597453046910825,0.20646118791483925,15.5177329,21.09121571,31.37684073,57.06757849,12.20143122,64.0,919.0
FL-605,2014,59038.08757395316,1111.9845208837964,1356602.0,West Palm Beach/Palm Beach County CoC,1.176468853797945,0.4784011817762321,0.698067672021713,0.9781793038783667,0.19828954991957848,15.51453554,20.71295919,32.4727817,56.65750506,11.08946081,54.5,864.0
FL-605,2015,59696.57835060234,1349.8041808879918,1376454.0,West Palm Beach/Palm Beach County CoC,1.0323628686465367,0.4329966711564644,0.5993661974900722,0.8863354678035008,0.1460274008430358,14.4328937,20.14242445,31.51349174,56.47249488,9.399144705,58.6,770.0
FL-605,2016,61597.33912094397,1367.0572442054663,1396316.0,West Palm Beach/Palm Beach County CoC,0.9539387932244564,0.36309832444804757,0.5908404687764088,0.721899627304994,0.23203916591946236,13.90211336,19.90913279,32.27912506,56.11010465,8.207629574,56.9,675.0
FL-605,2017,64283.4861859176,1412.0156190326422,1424416.0,West Palm Beach/Palm Beach County CoC,1.128181654797475,0.3692741446319053,0.7589075101655696,0.8993159301777008,0.22886572461977397,13.50049272,19.73777785,32.43600118,56.43195326,7.419021274,62.8,642.0
FL-605,2018,67434.33827795765,1481.0832854892049,1443925.0,West Palm Beach/Palm Beach County CoC,0.9065567809962429,0.3171909898367297,0.5893657911595132,0.6676247034991429,0.2389320774970999,12.90128184,19.37157296,32.41301998,56.70651591,6.554493485,55.0,555.0
FL-605,2019,70360.1089077163,1499.6891228338854,1462642.0,West Palm Beach/Palm Beach County CoC,0.9551209386849276,0.3124482956184767,0.642672643066451,0.7746256431854138,0.18049529549951387,12.3053417,19.01065643,32.57040259,55.90465297,5.911900634,58.4,542.0
FL-605,2020,71993.00401334092,1487.7704939823502,1482057.0,West Palm Beach/Palm Beach County CoC,1.0188542006144163,0.3238741829767681,0.6949800176376482,0.8326265454027746,0.18622765521164167,12.0658079,17.92540243,32.93649779,56.49520488,6.206268029,61.8,540.0
FL-605,2021,77440.7150191766,1554.0355676655868,1481233.0,West Palm Beach/Palm Beach County CoC,0.30920186088211643,0.30920186088211643,0.0,0.15392581720769116,0.1552760436744253,12.04683081,17.26258057,33.06873839,56.50478225,6.19740287,58.7,691.0
FL-605,2022,84779.86045069424,1650.9097126381032,1494805.0,West Palm Beach/Palm Beach County CoC,0.9392529460364395,0.3518853629737658,0.5873675830626738,0.7445787243152118,0.19467422172122784,11.94019927,16.40135015,33.68860578,57.0497965,5.858369099,57.6,714.0
FL-605,2023,89928.99774852018,1710.2055639545645,1507453.0,West Palm Beach/Palm Beach County CoC,1.2305524616687882,0.45507223110770284,0.7754802305610855,0.9665309631544068,0.26402149851438156,11.94019927,16.40135015,33.68860578,57.0497965,5.858369099,61.8,871.0
FL-606,2007,57075.34277243299,1068.250581045633,280959.0,Naples/Collier County CoC,1.7226712794393488,1.2991219359408313,0.4235493434985176,1.3631882231927077,0.359483056246641,12.81186273,35.56889859,25.16896662,53.01443638,9.742637653,61.3,304.0
FL-606,2008,57075.34277243299,1068.250581045633,280959.0,Naples/Collier County CoC,1.0286198342106856,0.5694781089055699,0.4591417253051157,0.7047291597706427,0.3238906744400428,12.81186273,35.56889859,25.16896662,53.01443638,9.742637653,58.3,270.0
FL-606,2009,57075.34277243299,1068.250581045633,280959.0,Naples/Collier County CoC,1.170989361437078,0.9111649742489119,0.25982438718816625,0.8293024960937361,0.3416868653433419,12.81186273,35.56889859,25.16896662,53.01443638,9.742637653,57.2,300.0
FL-606,2010,57075.34277243299,1068.250581045633,280959.0,Naples/Collier County CoC,1.4272545104445844,1.153193170533779,0.2740613399108055,0.982349737862108,0.44490477258247646,12.81186273,35.56889859,25.16896662,53.01443638,9.742637653,52.5,266.0
FL-606,2011,55887.46331659704,1078.3826099483151,284611.0,Naples/Collier County CoC,1.3702913801645051,1.001366777812523,0.36892460235198216,1.0927195364901567,0.2775718436743485,14.16043611,36.10518919,25.57224873,54.24593629,9.746085946,54.9,340.0
FL-606,2012,54623.86871682797,1036.997738231519,288270.0,Naples/Collier County CoC,1.5783813785687029,1.2141395219759252,0.36424185659277764,1.0406910188365075,0.5376903597321955,14.65488179,36.91662785,26.44436651,52.94733536,10.16372253,59.3,359.0
FL-606,2013,54549.72102060469,1074.326936341968,292846.0,Naples/Collier County CoC,1.3522465732842517,1.1678493132909447,0.18439725999330706,0.9732077610757872,0.37903881220846447,14.43689775,36.80678401,27.16552653,51.90313647,10.37381141,64.0,401.0
FL-606,2014,54765.45014778095,1086.164895415276,298753.0,Naples/Collier County CoC,1.2083560667173217,1.091202431440019,0.11715363527730266,0.9405763289406299,0.2677797377766918,14.49764723,35.72509451,27.92229941,51.54629961,9.34265028,54.5,427.0
FL-606,2015,56556.85968952576,1127.5937098128757,304824.0,Naples/Collier County CoC,1.2761462352045772,1.1318006456184553,0.14434558958612181,0.9612104033803113,0.31493583182426577,14.33829816,32.6041067,29.37072893,51.08209062,7.943679092,58.6,408.0
FL-606,2016,59605.31637401004,1206.490639480406,311628.0,Naples/Collier County CoC,1.7488800749611715,1.0525369992426867,0.6963430757184849,1.0846265419025247,0.6642535330586469,13.29727871,32.83066154,29.27790286,50.57676463,6.553169476,56.9,403.0
FL-606,2017,63149.20179112876,1257.1757775624394,319910.0,Naples/Collier County CoC,1.9411709543309057,1.3566315526241757,0.58453940170673,1.5691913350629865,0.3719796192679191,12.92906246,32.06346356,29.07198221,50.61104426,5.393176853,62.8,440.0
FL-606,2018,66482.14858954333,1294.4959600600323,326490.0,Naples/Collier County CoC,2.000061257618916,1.3476676161597598,0.6523936414591565,1.6876474011455174,0.31241385647339887,12.54092395,32.49483682,28.86085507,52.28907783,4.861663221,55.0,430.0
FL-606,2019,69899.13143509954,1387.0003538199055,333503.0,Naples/Collier County CoC,1.4932399408700971,1.1963910369621864,0.29684890390791085,0.989496346359703,0.5037435945103942,11.38601774,32.50765348,28.40997901,52.84662477,4.017837034,58.4,426.0
FL-606,2020,73424.37739552403,1344.1609474289255,377527.0,Naples/Collier County CoC,1.5972367539275336,1.152235469251206,0.4450012846763278,1.1098543945201271,0.48738235940740665,12.32457269,32.4126844,29.08794915,53.45688528,5.013849948,61.8,438.0
FL-606,2021,78078.66772584798,1418.090218011827,371356.0,Naples/Collier County CoC,1.529529615786469,1.141761544178632,0.3877680716078372,1.120218873533752,0.4093107422527171,11.81221477,29.41041494,28.71744862,55.31694127,4.986593028,58.7,439.0
FL-606,2022,86961.09198384627,1552.93972179697,378860.0,Naples/Collier County CoC,1.2194478171356173,0.8050467191046825,0.4144010980309349,0.8103257139840574,0.40912210315155995,11.30045836,29.29555036,28.46564533,58.48417577,4.888469769,57.6,321.0
FL-606,2023,90542.88042892943,1617.726438394466,386264.0,Naples/Collier County CoC,1.8199987573265952,1.196073152041091,0.6239256052855042,1.1417061905846777,0.6782925667419174,11.30045836,29.29555036,28.46564533,58.48417577,4.888469769,61.8,462.0
GA-500,2007,52345.99470120048,904.0554016485154,409338.0,Atlanta CoC,16.70990721604151,11.543028011081306,5.166879204960204,13.73437110651833,2.975536109523181,20.83823526,20.56187321,52.07937644,49.21974764,11.27975149,49.2,4806.0
GA-500,2008,52345.99470120048,904.0554016485154,409338.0,Atlanta CoC,16.70990721604151,11.543028011081306,5.166879204960204,13.73437110651833,2.975536109523181,20.83823526,20.56187321,52.07937644,49.21974764,11.27975149,45.0,4768.0
GA-500,2009,52345.99470120048,904.0554016485154,409338.0,Atlanta CoC,17.14719864757242,11.860613966941745,5.2865846806306775,14.122803160224557,3.024395487347864,20.83823526,20.56187321,52.07937644,49.21974764,11.27975149,46.3,5254.0
GA-500,2010,52345.99470120048,904.0554016485154,409338.0,Atlanta CoC,17.14719864757242,11.860613966941745,5.2865846806306775,14.122803160224557,3.024395487347864,20.83823526,20.56187321,52.07937644,49.21974764,11.27975149,41.8,5004.0
GA-500,2011,52697.84637935596,935.0259541617564,415810.0,Atlanta CoC,16.36564777181886,10.646689593804862,5.718958178013996,13.785142252471081,2.580505519347779,21.55709152,20.85028515,53.10991897,48.68982714,11.27975149,41.8,5890.0
GA-500,2012,53146.45414764484,958.3037433053834,422541.0,Atlanta CoC,16.119145834368734,10.491289602665777,5.6278562317029595,12.91708970253774,3.202056131830994,22.57935975,20.34251103,54.22633934,49.64737756,12.43082755,50.0,4700.0
GA-500,2013,53033.259955024194,966.26962226372,430009.0,Atlanta CoC,12.874149145715556,8.84400093951522,4.0301482062003355,11.525340167298824,1.3488089784167308,23.25834257,20.3716057,54.97726943,49.02630055,13.3137137,52.5,3164.0
GA-500,2014,53277.94591996127,990.02764633879,437888.0,Atlanta CoC,10.954856036246712,7.81478368897983,3.140072347266881,9.598344782227418,1.3565112540192927,23.13060339,19.99964619,56.2696254,49.65761163,12.76538952,40.0,3747.0
GA-500,2015,54800.07827632462,1012.0965906550414,447300.0,Atlanta CoC,9.651240778001341,7.332886206125643,2.3183545718756986,8.38810641627543,1.2631343617259112,22.48655728,18.74393007,56.75352643,48.62731705,11.33173867,44.9,3609.0
GA-500,2016,55949.73462067264,1046.7610409469082,453856.0,Atlanta CoC,8.952178664598463,7.105778044137348,1.8464006204611154,7.954064725375449,0.9981139392230135,22.23311667,18.03818961,57.42817229,48.21673018,10.42421476,44.4,3384.0
GA-500,2017,59295.12254760734,1093.8132791498156,461641.0,Atlanta CoC,7.737614293357825,6.262442027462899,1.4751722658949271,6.69134673913279,1.0462675542250364,20.75467189,18.11985012,57.04375052,47.35151309,8.835495601,53.2,3419.0
GA-500,2018,63006.25225440685,1156.8780815921248,468305.0,Atlanta CoC,6.568368904880367,4.988202133225141,1.5801667716552248,5.4152742336725,1.1530946712078667,20.20308923,17.64561265,57.33756073,47.66786355,7.802300157,42.5,2821.0
GA-500,2019,67983.12796611237,1207.274455871801,476634.0,Atlanta CoC,6.749413596176521,5.240918608408128,1.5084949877683924,5.702488702022936,1.0469248941535854,19.47334358,16.2169136,56.9096039,47.16192272,6.42751918,48.2,2729.0
GA-500,2020,65249.247232329486,1236.656541970394,490846.0,Atlanta CoC,6.600848331248498,4.687824694507034,1.9130236367414628,5.686101139664987,0.9147471915835109,18.70676763,15.07378728,56.85500191,47.86527879,7.075560699,51.4,2731.0
GA-500,2021,70602.04329023905,1320.5254722216514,486530.0,Atlanta CoC,4.1025219410930465,4.1025219410930465,0.0,3.4674120814749347,0.635109859618112,18.29580925,13.08102461,56.80825144,48.70856446,6.788431874,47.7,2756.0
GA-500,2022,78923.77489923984,1423.502621294832,490025.0,Atlanta CoC,4.116116524667109,2.7835314524769146,1.3325850721901944,3.6018570481097902,0.5142594765573185,17.32646525,11.36594635,55.24588257,49.55979384,6.327890982,45.9,2143.0
GA-500,2023,84143.00851469664,1514.088153579749,494909.0,Atlanta CoC,5.4131163506826505,3.9219331230589867,1.491183227623664,4.5281051668084435,0.8850111838742072,17.32646525,11.36594635,55.24588257,49.55979384,6.327890982,51.5,2485.0
GA-501,2007,50841.94303568752,804.8846676930814,6458728.0,Georgia Balance of State CoC,1.5877739393886847,0.30516844802877596,1.2826054913599088,0.778481459507197,0.8092924798814874,15.4973523,13.94690921,29.31470787,45.48974455,9.843859576,49.2,2316.0
GA-501,2008,50841.94303568752,804.8846676930814,6458728.0,Georgia Balance of State CoC,1.4461051773661935,0.35099790546993154,1.095107271896262,0.9128732468684236,0.5332319304977698,15.4973523,13.94690921,29.31470787,45.48974455,9.843859576,45.0,3090.0
GA-501,2009,50841.94303568752,804.8846676930814,6458728.0,Georgia Balance of State CoC,1.5391575554815127,0.3304056154710339,1.208751940010479,0.9876557737065256,0.5515017817749872,15.4973523,13.94690921,29.31470787,45.48974455,9.843859576,46.3,3090.0
GA-501,2010,50841.94303568752,804.8846676930814,6458728.0,Georgia Balance of State CoC,1.5095851690921185,0.30083322908163956,1.208751940010479,0.9777467018273567,0.5318384672647617,15.4973523,13.94690921,29.31470787,45.48974455,9.843859576,41.8,2647.0
GA-501,2011,51325.180258524415,830.4154482573305,6549865.0,Georgia Balance of State CoC,1.7050733106712888,0.3531370493895676,1.3519362612817212,1.2197197957515153,0.4853535149197732,16.2435695,14.29001299,29.53678371,46.64063747,9.831841918,41.8,3056.0
GA-501,2012,51191.87296175682,846.7258730407623,6619794.0,Georgia Balance of State CoC,1.6775446486703363,0.3398897307076323,1.3376549179627042,1.1891608711691029,0.4883837775012334,17.10689395,14.2726613,30.3933377,46.83972588,10.68382893,50.0,2794.0
GA-501,2013,50805.8370101391,860.1160439912869,6672685.0,Georgia Balance of State CoC,1.1466148934049787,0.34978423228430533,0.7968306611206732,0.789936884477538,0.3566780089274407,17.91051398,14.26360623,31.12254671,47.49279579,11.2921231,52.5,2766.0
GA-501,2014,50964.73973200024,872.5681243242512,6726797.0,Georgia Balance of State CoC,1.1263904648824692,0.3359697044522081,0.7904207604302612,0.7825418248833732,0.34384863999909615,18.17306685,14.22456362,31.92046241,47.30063879,10.70530395,40.0,2756.0
GA-501,2015,51095.42447523413,884.9339185575283,6782358.0,Georgia Balance of State CoC,0.8547174891092449,0.33601883002932015,0.5186986590799247,0.49879407722211067,0.3559234118871342,18.13035969,13.91972319,32.82088505,46.55640453,9.561040049,44.9,2858.0
GA-501,2016,52746.457905150906,909.40273710263,6840445.0,Georgia Balance of State CoC,0.8150054565163524,0.300711430323612,0.5142940261927403,0.49587417192887306,0.31913128458747936,17.50493986,13.57112858,33.16525952,45.59915544,8.437284666,44.4,2753.0
GA-501,2017,55124.33425879396,934.9842621474676,6903229.0,Georgia Balance of State CoC,0.5382988163944727,0.266976512006193,0.2713223043882797,0.3214437765283464,0.21685503986612642,16.73376569,13.37842158,33.04381048,44.92652347,7.317882386,53.2,2399.0
GA-501,2018,57816.05253140906,966.7357113093284,6973942.0,Georgia Balance of State CoC,0.5348481533112837,0.2662769492490761,0.2685712040622076,0.34442500382136815,0.19042314948991546,15.93654987,13.07189707,32.87033253,44.31080206,6.210665768,42.5,2481.0
GA-501,2019,60886.62229411321,999.0718421842356,7051108.0,Georgia Balance of State CoC,0.5932400978683067,0.27243945206909326,0.3208006457992134,0.41979218017934206,0.17344791768896464,15.0370227,12.90179224,32.74531572,43.46898385,5.543361432,48.2,2442.0
GA-501,2020,63790.34103426484,985.4334193742072,7134981.0,Georgia Balance of State CoC,0.6095321066727437,0.29250253084065675,0.317029575832087,0.4186416193680123,0.19089048730473143,15.00158337,12.66609718,33.72145047,43.94604511,5.573853093,51.4,2651.0
GA-501,2021,67787.7096673079,1029.817783366948,7213156.0,Georgia Balance of State CoC,0.26285304241305746,0.26285304241305746,0.0,0.08928130765506805,0.17357173475798943,14.78160212,12.38481795,33.3152969,44.70023448,5.496796525,47.7,3054.0
GA-501,2022,74451.33620499478,1144.7971678071003,7293571.0,Georgia Balance of State CoC,0.8028988817686151,0.2655763548473032,0.537322526921312,0.5850357801411682,0.21786310162744696,14.2516719,11.91069149,32.73668189,45.10732848,5.223874461,45.9,2966.0
GA-501,2023,77799.78230893337,1225.4667896708963,7380776.0,Georgia Balance of State CoC,0.8654916502004667,0.33451767131260995,0.5309739788878567,0.6033240949190167,0.2621675552814501,14.2516719,11.91069149,32.73668189,45.10732848,5.223874461,51.5,3275.0
GA-502,2013,77669.69369642377,1052.243129903971,551084.0,Fulton County CoC,0.776651109449739,0.5407524079813604,0.23589870146837869,0.3738087115575847,0.40284239789215437,12.56003005,12.2184989,39.41435432,47.65091061,10.14469993,52.5,352.0
GA-502,2014,78477.1221121936,1093.8523332888474,561975.0,Fulton County CoC,0.8487922060589883,0.665510031585035,0.18328217447395345,0.41282975221317675,0.43596245384581167,12.64832039,11.28991983,40.3175784,47.16927028,9.670610164,40.0,365.0
GA-502,2015,79087.26425564989,1145.4450152377242,569967.0,Fulton County CoC,0.8298726066596838,0.7368847670128271,0.09298783964685675,0.47722061101783086,0.35265199564185296,13.10227783,11.10115769,42.39003023,46.16261582,8.818644522,44.9,422.0
GA-502,2016,81291.95920015249,1265.1713590130132,577110.0,Fulton County CoC,0.8369288350574414,0.7312297482282407,0.10569908682920066,0.488641680095649,0.3482871549617924,12.371798,11.37510722,42.41440964,46.53215637,7.768145862,44.4,422.0
GA-502,2017,84673.21720802014,1294.035097512114,584030.0,Fulton County CoC,0.5016865571974042,0.34758488433813334,0.15410167285927093,0.3715562556717977,0.13013030152560656,11.96427099,10.72899655,42.84487446,47.18552079,6.984711695,53.2,264.0
GA-502,2018,88874.3364718872,1377.5871003906914,588700.0,Fulton County CoC,0.37710208934941397,0.22762018005775436,0.1494819092916596,0.19534567691523697,0.181756412434177,10.60159306,10.12555585,41.71250618,46.66596893,5.621052492,42.5,141.0
GA-502,2019,94128.12654105214,1345.6328598701282,595048.0,Fulton County CoC,1.0620991919979565,0.9343784030868099,0.12772078891114666,0.6722146784797193,0.38988451351823716,9.957290191,9.867775301,42.24847661,45.86665139,5.097631374,48.2,564.0
