CoC_Number,Year,B01003_001E,B17001_002E,B25002_001E,B25002_003E,B25003_003E,B25003_001E,B25106_001E,B23025_003E,B23025_005E,B25064_001E,B19013_001E,Unemployment_Rate,Vacancy_Rate,Renter_Household_Rate,Cost_Burdened_Rate,Poverty_Rate,Overall Homeless,Overall Homeless Individuals,Overall Homeless People in Families,Unsheltered Homeless,Sheltered Total Homeless,"Total Year-Round Beds (ES, TH, SH)",Total Year-Round Beds (ES),Total Year-Round Beds (TH),Total Year-Round Beds (SH),"Total Beds for Households with Children (ES, TH, SH)","Total Beds for Households without Children (ES, TH, SH)",Total Beds for Households with Children (ES),Total Beds for Households without Children (ES),Total Beds for Households with Children (TH),Total Beds for Households without Children (TH),Total Beds for Households with Children (SH),Total Beds for Households without Children (SH),Total Year-Round Beds (RRH),Total Beds for Households with Children (RRH),Total Beds for Households without Children (RRH),Total Year-Round PSH Beds,Total Beds for Households with Children (PSH),Total Beds for Households without Children (PSH),State Initials,Average Temperature
AL-502,2016,264010,48502,126721,20256,29576,106465,10658,115095,9242,40142,2693539,8.029888353099613,15.984722342784544,27.780021603343823,36.03597511495808,18.37127381538578,337.0,194.0,143.0,51.0,286.0,237.0,41.0,196.0,0.0,141.0,96.0,19.0,22.0,122,74,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,AL,43.0
AL-502,2017,262313,45429,126953,21233,29299,105720,10534,114438,8079,40894,2812814,7.059717925863787,16.725087237008974,27.71377222852819,35.95344551008567,17.31862317155459,155.0,155.0,0.0,22.0,133.0,237.0,41.0,196.0,0.0,141.0,96.0,19.0,22.0,122,74,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,AL,52.4
AL-502,2018,264165,43104,128546,23237,29014,105309,10274,115035,6713,42402,2902067,5.835615247533359,18.07679741104352,27.55130140823671,35.41049148686841,16.31707455567543,256.0,166.0,90.0,22.0,234.0,210.0,102.0,108.0,0.0,90.0,104.0,65.0,37.0,25,67,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,AL,40.4
AL-502,2019,259748,42109,126440,22995,29048,103445,9867,112729,5716,40842,2884754,5.070567467111391,18.186491616577033,28.08062255304751,33.967915174882954,16.211481897839445,390.0,383.0,7.0,201.0,189.0,189.0,106.0,83.0,0.0,64.0,109.0,39.0,67.0,25,42,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,AL,46.5
AL-502,2020,249997,38447,122316,22960,28287,99356,9908,110769,5354,47054,3443878,4.833482291976997,18.771052029170345,28.47034904786827,35.026690705978005,15.378984547814571,215.0,96.0,119.0,41.0,174.0,285.0,118.0,167.0,0.0,109.0,160.0,47.0,71.0,62,89,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,AL,49.5
AL-502,2021,238090,36823,113979,20914,28067,93065,9554,107032,4710,46884,3442599,4.400553105613274,18.34899411295063,30.158491376994572,34.03997577225923,15.466000252005545,183.0,183.0,0.0,34.0,149.0,246.0,118.0,128.0,0.0,109.0,121.0,47.0,71.0,62,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AL,46.6
AL-502,2022,252890,38106,121622,21738,28879,99884,9729,115527,4628,54176,3964592,4.00598994174522,17.873411060498924,28.912538544711865,33.688839641261815,15.068211475345011,232.0,121.0,111.0,34.0,198.0,246.0,118.0,128.0,0.0,109.0,121.0,47.0,71.0,62,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AL,43.9
AL-502,2023,252890,38106,121622,21738,28879,99884,9729,115527,4628,54176,3964592,4.00598994174522,17.873411060498924,28.912538544711865,33.688839641261815,15.068211475345011,195.0,112.0,83.0,32.0,163.0,302.0,86.0,216.0,0.0,121.0,165.0,51.0,35.0,70,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AL,51.4
AL-503,2007,490349,64466,215406,22239,55803,193167,22441,254911,23099,72790,5430027,9.06159404654958,10.3242249519512,28.888474739474137,40.214683798362096,13.146962673524367,830.0,761.0,69.0,74.0,756.0,,438.0,420.0,,,,25.0,413.0,98,322,,,,,,141.0,0.0,141.0,AL,46.7
AL-503,2008,490349,64466,215406,22239,55803,193167,22441,254911,23099,72790,5430027,9.06159404654958,10.3242249519512,28.888474739474137,40.214683798362096,13.146962673524367,714.0,596.0,118.0,77.0,637.0,,362.0,378.0,,,,14.0,348.0,80,298,,,,,,252.0,3.0,249.0,AL,43.0
AL-503,2009,490349,64466,215406,22239,55803,193167,22441,254911,23099,72790,5430027,9.06159404654958,10.3242249519512,28.888474739474137,40.214683798362096,13.146962673524367,664.0,578.0,86.0,90.0,574.0,,360.0,271.0,,,,16.0,344.0,113,158,,,,,,20.0,0.0,20.0,AL,45.3
AL-503,2010,490349,64466,215406,22239,55803,193167,22441,254911,23099,72790,5430027,9.06159404654958,10.3242249519512,28.888474739474137,40.214683798362096,13.146962673524367,819.0,678.0,141.0,174.0,645.0,,347.0,332.0,,,,16.0,331.0,118,214,,,,,,20.0,0.0,20.0,AL,40.0
AL-503,2011,506258,67248,221273,23501,57968,197772,23420,257418,23237,78349,5830042,9.02695227217988,10.62081681904254,29.31051918370649,40.40160088324593,13.283345645895968,656.0,489.0,167.0,175.0,481.0,,407.0,164.0,,,,66.0,341.0,116,48,,,,,,123.0,30.0,93.0,AL,41.1
AL-503,2012,513397,68108,223111,23276,59080,199835,24447,262685,26032,82667,5786959,9.909968212878542,10.432475314977744,29.564390622263364,41.379485443466486,13.2661468610062,607.0,448.0,159.0,175.0,432.0,,449.0,132.0,,,,105.0,344.0,108,24,,,,,,145.0,85.0,60.0,AL,50.1
AL-503,2013,526847,70814,227977,23568,59774,204409,24255,268285,27738,85874,5937118,10.33900516242056,10.337884962079508,29.242352342607223,40.57784320942216,13.441093903922772,586.0,457.0,129.0,177.0,409.0,,442.0,117.0,,,,100.0,342.0,87,30,,,0.0,0.0,0.0,178.0,21.0,157.0,AL,50.0
AL-503,2014,526830,74057,228633,23513,62389,205120,25966,266002,26280,86190,5812786,9.879624965225824,10.284167202459836,30.415854134165365,41.61951626087932,14.057096216995996,536.0,386.0,150.0,37.0,499.0,534.0,445.0,89.0,0.0,161.0,370.0,91.0,354.0,70,16,0.0,0.0,0.0,0.0,0.0,211.0,44.0,167.0,AL,37.3
AL-503,2015,536386,76769,232541,23013,64676,209528,27009,267525,23706,88778,5967979,8.861227922624055,9.89631935873674,30.86747355961972,41.76046756138289,14.312267657992564,420.0,300.0,120.0,63.0,357.0,532.0,498.0,34.0,0.0,148.0,376.0,133.0,357.0,15,19,0.0,0.0,49.0,23.0,26.0,241.0,43.0,198.0,AL,43.6
AL-503,2016,555788,76381,239814,23435,65500,216379,27087,276221,21388,93513,6278150,7.743075291161787,9.772156754818315,30.270959751177333,41.354198473282445,13.74282999992803,385.0,283.0,102.0,87.0,298.0,466.0,432.0,34.0,0.0,149.0,309.0,129.0,295.0,20,14,0.0,0.0,39.0,10.0,29.0,278.0,50.0,228.0,AL,43.0
AL-503,2017,555028,78565,240716,23771,66094,216945,27713,273112,18014,92477,6447933,6.595828817481472,9.875122551056016,30.46578625919012,41.92967591611947,14.155141722579762,436.0,327.0,109.0,99.0,337.0,487.0,457.0,30.0,0.0,168.0,305.0,148.0,295.0,20,10,0.0,0.0,0.0,0.0,0.0,302.0,89.0,213.0,AL,52.4
AL-503,2018,562715,75736,244303,24291,66841,220012,27763,276712,16332,96665,6786601,5.90216542831536,9.94298064289018,30.380615602785305,41.53588366421807,13.459033436108864,424.0,336.0,88.0,116.0,308.0,531.0,504.0,27.0,0.0,179.0,336.0,159.0,329.0,20,7,0.0,0.0,3.0,0.0,3.0,309.0,86.0,223.0,AL,40.4
AL-503,2019,549801,71632,240423,23143,67881,217280,27556,272193,14233,95544,6646250,5.229010297840135,9.625950928155792,31.24125552282769,40.59456990910565,13.028714025620175,464.0,340.0,124.0,87.0,377.0,551.0,517.0,34.0,0.0,195.0,340.0,177.0,324.0,18,16,0.0,0.0,32.0,13.0,19.0,298.0,56.0,242.0,AL,46.5
AL-503,2020,489100,64206,215206,20271,64262,194935,25842,241056,12029,113917,7637392,4.99012677552104,9.419347044227392,32.965860415010134,40.21350098036165,13.127376814557351,561.0,418.0,143.0,155.0,406.0,572.0,530.0,42.0,0.0,213.0,344.0,178.0,337.0,35,7,0.0,0.0,13.0,5.0,8.0,369.0,146.0,223.0,AL,49.5
AL-503,2021,500840,63255,221533,19445,67469,202088,26939,247656,11892,117571,8138648,4.8018218819653065,8.777473333543986,33.385950674953484,39.927966918140186,12.62978196629662,300.0,200.0,100.0,0.0,300.0,499.0,457.0,42.0,0.0,180.0,304.0,145.0,297.0,35,7,0.0,0.0,19.0,9.0,10.0,365.0,115.0,250.0,AL,46.6
AL-503,2022,536061,64806,235893,20134,70708,215759,28128,267444,12333,134836,9389553,4.611432673756001,8.535225716744456,32.77174996176289,39.78050574192453,12.089295807753222,549.0,409.0,140.0,231.0,318.0,553.0,493.0,60.0,0.0,214.0,307.0,154.0,307.0,60,0,0.0,0.0,11.0,9.0,2.0,334.0,115.0,219.0,AL,43.9
AL-503,2023,536061,64806,235893,20134,70708,215759,28128,267444,12333,134836,9389553,4.611432673756001,8.535225716744456,32.77174996176289,39.78050574192453,12.089295807753222,646.0,461.0,185.0,249.0,397.0,429.0,399.0,30.0,0.0,163.0,219.0,134.0,218.0,29,1,0.0,0.0,9.0,2.0,7.0,154.0,24.0,130.0,AL,51.4
AL-504,2007,378223,61359,162920,20039,45109,142881,20997,181358,16171,68987,4333734,8.916617960056904,12.299901792290695,31.57102763838439,46.54725221131038,16.222968989194207,456.0,392.0,64.0,125.0,331.0,,153.0,276.0,,,,11.0,142.0,76,200,,,,,,239.0,61.0,178.0,AL,46.7
AL-504,2008,378223,61359,162920,20039,45109,142881,20997,181358,16171,68987,4333734,8.916617960056904,12.299901792290695,31.57102763838439,46.54725221131038,16.222968989194207,444.0,370.0,74.0,117.0,327.0,,141.0,276.0,,,,11.0,130.0,78,198,,,,,,218.0,53.0,165.0,AL,43.0
AL-504,2009,378223,61359,162920,20039,45109,142881,20997,181358,16171,68987,4333734,8.916617960056904,12.299901792290695,31.57102763838439,46.54725221131038,16.222968989194207,377.0,305.0,72.0,114.0,263.0,,120.0,225.0,,,,14.0,106.0,72,153,,,,,,242.0,53.0,189.0,AL,45.3
AL-504,2010,378223,61359,162920,20039,45109,142881,20997,181358,16171,68987,4333734,8.916617960056904,12.299901792290695,31.57102763838439,46.54725221131038,16.222968989194207,444.0,376.0,68.0,150.0,294.0,,131.0,253.0,,,,13.0,118.0,77,176,,,,,,225.0,59.0,166.0,AL,40.0
AL-504,2011,379056,63498,163357,20994,45180,142363,21772,180576,16130,71211,4318128,8.932527024632288,12.85160721609726,31.735774042412707,48.18946436476317,16.751614537166013,433.0,333.0,100.0,146.0,287.0,,119.0,256.0,,,,19.0,100.0,84,172,,,,,,282.0,83.0,199.0,AL,41.1
AL-504,2012,381876,65559,164625,21194,46237,143431,22956,181675,16471,73058,4357638,9.06618962432916,12.87410782080486,32.23640635566928,49.6485498626641,17.167614618357792,487.0,383.0,104.0,144.0,343.0,,133.0,280.0,,,,15.0,118.0,88,192,,,,,,327.0,95.0,232.0,AL,50.1
AL-504,2013,380182,68354,164339,21201,47762,143138,23514,178696,16805,73780,4287116,9.404239602453329,12.9007721843263,33.36779890734816,49.231606716636655,17.979283606272787,515.0,446.0,69.0,116.0,399.0,,151.0,307.0,,,,30.0,121.0,105,202,,,0.0,0.0,0.0,348.0,109.0,239.0,AL,50.0
AL-504,2014,382352,70437,166128,21362,49695,144766,23410,179770,16646,77684,4423168,9.259609501029091,12.858759510738707,34.32781177900888,47.10735486467452,18.422029961919904,490.0,365.0,125.0,81.0,409.0,463.0,120.0,343.0,0.0,152.0,311.0,18.0,102.0,134,209,0.0,0.0,43.0,39.0,4.0,429.0,133.0,296.0,AL,37.3
AL-504,2015,382550,72783,167269,21804,51075,145465,24052,178590,15905,77895,4448308,8.905873789125932,13.03529046027656,35.11153885814457,47.09153206069506,19.025748268200235,441.0,333.0,108.0,68.0,373.0,414.0,153.0,261.0,0.0,125.0,289.0,42.0,111.0,83,178,0.0,0.0,11.0,9.0,2.0,471.0,163.0,308.0,AL,43.6
AL-504,2016,379635,69443,167062,21048,52329,146014,24360,178656,14200,80876,4559936,7.948235715565108,12.598915372735869,35.83834426835783,46.55162529381413,18.29204367352852,367.0,285.0,82.0,74.0,293.0,422.0,258.0,164.0,0.0,138.0,284.0,57.0,201.0,81,83,0.0,0.0,47.0,35.0,12.0,514.0,173.0,341.0,AL,43.0
AL-504,2017,378742,68965,168552,22398,52340,146154,24426,176339,12949,83279,4722648,7.343242277658374,13.28848070625089,35.81154125100921,46.667940389759266,18.208965469897713,377.0,284.0,93.0,63.0,314.0,393.0,247.0,146.0,0.0,128.0,265.0,49.0,198.0,79,67,0.0,0.0,58.0,35.0,23.0,486.0,145.0,341.0,AL,52.4
AL-504,2018,378175,68966,169120,23193,51828,145927,24135,175685,12162,84468,4804551,6.9226171841648405,13.713930936613057,35.51638833115188,46.56749247510998,18.236530706683418,369.0,272.0,97.0,69.0,300.0,360.0,213.0,147.0,0.0,126.0,234.0,47.0,166.0,79,68,0.0,0.0,55.0,20.0,35.0,464.0,165.0,299.0,AL,40.4
AL-504,2019,371877,64144,167213,23222,51337,143991,23662,171934,10122,82570,4751427,5.887142740819151,13.887676197424842,35.65292275211645,46.09151294388063,17.248713956496367,330.0,228.0,102.0,57.0,273.0,356.0,226.0,130.0,0.0,126.0,230.0,47.0,179.0,79,51,0.0,0.0,39.0,35.0,4.0,465.0,163.0,302.0,AL,46.5
AL-504,2020,330435,57888,149423,21797,47586,127626,22012,150371,9005,91451,5152821,5.988521722938598,14.587446377063774,37.28550608810117,46.25730256798218,17.518725316628082,351.0,285.0,66.0,76.0,275.0,356.0,226.0,130.0,0.0,126.0,230.0,47.0,179.0,79,51,0.0,0.0,8.0,4.0,4.0,373.0,114.0,259.0,AL,49.5
AL-504,2021,325455,58538,147120,22512,48223,124608,22131,149239,9137,86441,4956883,6.122394280315467,15.30179445350734,38.699762455059066,45.89303859154346,17.986511192023475,215.0,155.0,60.0,0.0,215.0,322.0,211.0,111.0,0.0,104.0,218.0,45.0,166.0,59,52,0.0,0.0,9.0,4.0,5.0,151.0,0.0,151.0,AL,46.6
AL-504,2022,343419,57805,154938,21682,49403,133256,22139,159205,9408,100133,5726247,5.909362143148771,13.993984690650455,37.073752776610434,44.81306803230573,16.832207885993494,278.0,235.0,43.0,46.0,232.0,286.0,215.0,71.0,0.0,93.0,193.0,50.0,165.0,43,28,0.0,0.0,4.0,1.0,3.0,158.0,0.0,158.0,AL,43.9
AL-504,2023,343419,57805,154938,21682,49403,133256,22139,159205,9408,100133,5726247,5.909362143148771,13.993984690650455,37.073752776610434,44.81306803230573,16.832207885993494,345.0,258.0,87.0,127.0,218.0,237.0,169.0,68.0,0.0,78.0,159.0,35.0,134.0,43,25,0.0,0.0,14.0,4.0,10.0,168.0,0.0,168.0,AL,51.4
AL-506,2007,183851,34877,80593,13185,24672,67408,12535,90468,6610,35115,1923380,7.306450899765663,16.359981636122246,36.60099691431284,50.80658236057069,18.97025308537892,345.0,294.0,51.0,13.0,332.0,,93.0,224.0,,,,37.0,56.0,75,149,,,,,,59.0,12.0,47.0,AL,46.7
AL-506,2008,183851,34877,80593,13185,24672,67408,12535,90468,6610,35115,1923380,7.306450899765663,16.359981636122246,36.60099691431284,50.80658236057069,18.97025308537892,196.0,170.0,26.0,4.0,192.0,,93.0,236.0,,,,37.0,56.0,75,161,,,,,,62.0,12.0,50.0,AL,43.0
AL-506,2009,183851,34877,80593,13185,24672,67408,12535,90468,6610,35115,1923380,7.306450899765663,16.359981636122246,36.60099691431284,50.80658236057069,18.97025308537892,270.0,202.0,68.0,9.0,261.0,,93.0,236.0,,,,37.0,56.0,75,161,,,,,,97.0,12.0,85.0,AL,45.3
AL-506,2010,183851,34877,80593,13185,24672,67408,12535,90468,6610,35115,1923380,7.306450899765663,16.359981636122246,36.60099691431284,50.80658236057069,18.97025308537892,278.0,271.0,7.0,15.0,263.0,,94.0,247.0,,,,37.0,57.0,75,172,,,,,,117.0,12.0,105.0,AL,40.0
AL-506,2011,186982,35846,81747,14746,24361,67001,12395,90468,6610,36231,1974235,7.306450899765663,18.03858245562528,36.359158818525096,50.88050572636591,19.170829277684483,265.0,257.0,8.0,29.0,236.0,,84.0,255.0,,,,37.0,47.0,75,180,,,,,,142.0,12.0,130.0,AL,41.1
AL-506,2012,194254,35496,84890,16971,24450,67919,12035,93344,7445,37764,2061452,7.975874185807336,19.991754034633058,35.998763232674214,49.22290388548058,18.272982795721067,152.0,99.0,53.0,24.0,128.0,,28.0,133.0,,,,19.0,9.0,43,90,,,,,,122.0,0.0,122.0,AL,50.1
AL-506,2013,193830,35149,83995,17216,24133,66779,11949,92668,7562,36849,2028040,8.160314240082876,20.496458122507292,36.138606448134894,49.51311482202792,18.133931795903628,99.0,72.0,27.0,4.0,95.0,,28.0,126.0,,,,19.0,9.0,32,94,,,0.0,0.0,0.0,160.0,0.0,160.0,AL,50.0
AL-506,2014,190678,34226,82703,17698,23685,65005,11601,91632,7660,36430,1991259,8.359525056748735,21.399465557476756,36.43565879547727,48.9803673210893,17.949632364509803,245.0,167.0,78.0,112.0,133.0,155.0,16.0,139.0,0.0,54.0,101.0,6.0,10.0,48,91,0.0,0.0,0.0,0.0,0.0,188.0,5.0,183.0,AL,37.3
AL-506,2015,197552,36016,85619,17574,24863,68045,12118,93469,7139,38116,2082964,7.63782644513154,20.5258178675294,36.5390550371078,48.73909021437478,18.231149267028428,339.0,188.0,151.0,195.0,144.0,198.0,16.0,182.0,0.0,54.0,144.0,6.0,10.0,48,134,0.0,0.0,0.0,0.0,0.0,258.0,0.0,258.0,AL,43.6
AL-506,2016,195277,34290,84942,16933,25874,68009,12436,93503,6772,35366,2038779,7.242548367432061,19.934779025688115,38.04496463703334,48.06369328283219,17.559671645918364,177.0,105.0,72.0,130.0,47.0,98.0,16.0,82.0,0.0,54.0,44.0,6.0,10.0,48,34,0.0,0.0,0.0,0.0,0.0,290.0,0.0,290.0,AL,43.0
AL-506,2017,196854,33419,86365,17328,26434,69037,12270,94088,6547,37891,2164976,6.958379389507694,20.063683205002025,38.28961281631589,46.417492623136866,16.976540989769067,200.0,140.0,60.0,63.0,137.0,176.0,91.0,82.0,3.0,63.0,113.0,25.0,66.0,38,44,0.0,3.0,0.0,0.0,0.0,294.0,64.0,230.0,AL,52.4
AL-506,2018,198672,33832,87613,17712,26552,69901,12250,96056,6214,39595,2245263,6.4691429999167145,20.21617796445733,37.985150427032515,46.13588430250075,17.029073045018926,57.0,35.0,22.0,1.0,56.0,127.0,91.0,36.0,0.0,47.0,80.0,25.0,66.0,22,14,0.0,0.0,0.0,0.0,0.0,294.0,64.0,230.0,AL,40.4
AL-506,2019,197072,34256,86451,17539,26114,68912,12285,94445,5695,38476,2213569,6.029964529620414,20.28779308510023,37.89470629208266,47.04373133185265,17.38247949987822,44.0,27.0,17.0,0.0,44.0,99.0,91.0,8.0,0.0,25.0,74.0,25.0,66.0,0,8,0.0,0.0,0.0,0.0,0.0,294.0,64.0,230.0,AL,46.5
AL-506,2020,165905,29695,75668,14360,24321,61308,11427,82738,4887,41088,2457549,5.906596727017815,18.97763916054343,39.67018986102955,46.98408782533613,17.898797504596004,67.0,57.0,10.0,26.0,41.0,99.0,91.0,8.0,0.0,25.0,74.0,25.0,66.0,0,8,0.0,0.0,0.0,0.0,0.0,294.0,64.0,230.0,AL,49.5
AL-506,2021,174477,29400,80712,14976,26598,65736,12255,88917,4747,42883,2510540,5.338686640349989,18.55486173059768,40.46184738955823,46.0748928490864,16.85035849997421,37.0,33.0,4.0,0.0,37.0,99.0,91.0,8.0,0.0,25.0,74.0,25.0,66.0,0,8,0.0,0.0,0.0,0.0,0.0,285.0,55.0,230.0,AL,46.6
AL-506,2022,186653,28812,79477,11780,27202,67697,12870,92578,5457,45877,2692452,5.894488971461902,14.821898159215872,40.18198738496536,47.312697595765016,15.436130145242776,40.0,35.0,5.0,1.0,39.0,95.0,87.0,8.0,0.0,19.0,76.0,19.0,68.0,0,8,0.0,0.0,0.0,0.0,0.0,282.0,50.0,232.0,AL,43.9
AL-506,2023,186653,28812,79477,11780,27202,67697,12870,92578,5457,45877,2692452,5.894488971461902,14.821898159215872,40.18198738496536,47.312697595765016,15.436130145242776,82.0,56.0,26.0,17.0,65.0,98.0,90.0,8.0,0.0,34.0,64.0,34.0,56.0,0,8,0.0,0.0,0.0,0.0,0.0,282.0,10.0,272.0,AL,51.4
AL-507,2007,1451023,284113,672288,115248,158127,557040,63170,649471,70124,206405,13264257,10.797094866437456,17.142653148650577,28.38700990952176,39.94890183207168,19.580185841299553,684.0,463.0,221.0,192.0,492.0,,297.0,242.0,,,,171.0,126.0,2,240,,,,,,437.0,13.0,424.0,AL,46.7
AL-507,2008,1451023,284113,672288,115248,158127,557040,63170,649471,70124,206405,13264257,10.797094866437456,17.142653148650577,28.38700990952176,39.94890183207168,19.580185841299553,858.0,692.0,166.0,192.0,666.0,,324.0,456.0,,,,195.0,129.0,4,452,,,,,,366.0,13.0,353.0,AL,43.0
AL-507,2009,1451023,284113,672288,115248,158127,557040,63170,649471,70124,206405,13264257,10.797094866437456,17.142653148650577,28.38700990952176,39.94890183207168,19.580185841299553,1035.0,829.0,206.0,220.0,815.0,,324.0,456.0,,,,195.0,129.0,4,452,,,,,,366.0,13.0,353.0,AL,45.3
AL-507,2010,1451023,284113,672288,115248,158127,557040,63170,649471,70124,206405,13264257,10.797094866437456,17.142653148650577,28.38700990952176,39.94890183207168,19.580185841299553,809.0,691.0,118.0,127.0,682.0,,357.0,433.0,,,,163.0,194.0,16,417,,,,,,388.0,13.0,375.0,AL,40.0
AL-507,2011,1459180,295121,677051,116702,161274,560349,65971,649925,70335,219210,13625737,10.822017925145207,17.236810816319597,28.78099184615302,40.906159703361986,20.22512644087775,797.0,626.0,171.0,70.0,727.0,,419.0,413.0,,,,217.0,202.0,21,392,,,,,,371.0,11.0,360.0,AL,41.1
AL-507,2012,1471515,306774,682549,118703,163849,563846,67581,650861,75701,226496,13747720,11.630901221612602,17.391132358262922,29.059175732380822,41.24590324017846,20.847493909338336,886.0,638.0,248.0,70.0,816.0,,503.0,398.0,,,,237.0,266.0,7,391,,,,,,343.0,11.0,332.0,AL,50.1
AL-507,2013,1473282,314734,681172,117718,166245,563454,69691,648585,79249,228827,13613041,12.218753131817726,17.281685095688022,29.504626819580658,41.920659267947904,21.3627805131672,905.0,572.0,333.0,308.0,597.0,,392.0,262.0,,,,196.0,196.0,143,119,,,0.0,0.0,0.0,56.0,8.0,48.0,AL,50.0
AL-507,2014,1479922,322378,686711,121393,169124,565318,70918,644778,74655,232109,13871920,11.578403729655788,17.677450921857957,29.916613304370284,41.93254653390411,21.78344534374109,716.0,394.0,322.0,172.0,544.0,554.0,309.0,245.0,0.0,202.0,352.0,121.0,188.0,81,164,0.0,0.0,0.0,0.0,0.0,73.0,8.0,65.0,AL,37.3
AL-507,2015,1481895,320492,689060,124050,172090,565010,70500,639016,68192,232843,13925575,10.671407288706384,18.00278640466723,30.45786800233624,40.96693590563078,21.62717331524838,638.0,393.0,245.0,166.0,472.0,569.0,277.0,292.0,0.0,202.0,359.0,137.0,132.0,65,227,0.0,0.0,0.0,0.0,0.0,57.0,13.0,44.0,AL,43.6
AL-507,2016,1480648,315505,690245,127525,172259,562720,69243,631530,60414,234671,14148865,9.566291387582538,18.47532397916682,30.611849587716804,40.19702889253972,21.30857570469146,827.0,615.0,212.0,368.0,459.0,499.0,206.0,293.0,0.0,118.0,371.0,92.0,109.0,26,262,0.0,0.0,0.0,0.0,0.0,280.0,38.0,241.0,AL,43.0
AL-507,2017,1468401,302382,693308,133218,171974,560090,68435,623529,54062,238689,14623099,8.67032648040428,19.2148366959562,30.704708171900947,39.793806040447976,20.59260379147113,764.0,591.0,173.0,348.0,416.0,461.0,192.0,269.0,0.0,120.0,335.0,94.0,98.0,26,237,0.0,0.0,0.0,0.0,0.0,245.0,50.0,195.0,AL,52.4
AL-507,2018,1470292,296621,697900,140489,170242,557411,66449,620316,47817,244447,15207487,7.7084905112877955,20.130247886516692,30.54155730690639,39.032083739617725,20.17429190936222,730.0,523.0,207.0,290.0,440.0,461.0,188.0,273.0,0.0,110.0,350.0,90.0,98.0,20,252,0.0,0.0,0.0,0.0,0.0,221.0,32.0,189.0,AL,40.4
AL-507,2019,1453718,278829,692182,140510,166037,551672,62770,615783,42415,247905,15615153,6.887978394986545,20.2995743893947,30.09705042126481,37.80482663502713,19.180405002896023,323.0,218.0,105.0,169.0,154.0,170.0,122.0,48.0,0.0,64.0,100.0,57.0,65.0,7,35,0.0,0.0,0.0,0.0,0.0,77.0,12.0,65.0,AL,46.5
AL-507,2020,1375115,256706,660946,134444,155923,526502,58732,584678,38236,291505,18897570,6.539667988191791,20.341147385716837,29.614892251121557,37.66731014667496,18.66796595193857,398.0,219.0,179.0,192.0,206.0,202.0,110.0,92.0,0.0,136.0,66.0,58.0,52.0,78,14,0.0,0.0,107.0,75.0,32.0,76.0,12.0,64.0,AL,49.5
AL-507,2021,1349935,247208,627306,124410,146655,502896,55139,571498,36832,291018,18986730,6.4448169547399985,19.83242627999732,29.162093156437912,37.597763458456924,18.31258542077952,190.0,113.0,77.0,98.0,92.0,127.0,93.0,34.0,0.0,82.0,45.0,59.0,34.0,23,11,0.0,0.0,55.0,32.0,23.0,51.0,17.0,34.0,AL,46.6
AL-507,2022,1373483,247824,639589,121498,148243,518091,56448,587877,36056,319675,20906007,6.133255766087124,18.99626166178593,28.61331310522669,38.07802054734456,18.043470505277455,935.0,312.0,623.0,579.0,356.0,352.0,334.0,18.0,0.0,195.0,157.0,184.0,150.0,11,7,0.0,0.0,137.0,86.0,51.0,44.0,10.0,34.0,AL,43.9
